timestamp,open,high,low,close
2024-03-01 12:00:00,1.004617,1.004792,1.004196,1.004635
2024-03-01 12:05:00,1.00471,1.004732,1.003744,1.003942
2024-03-01 12:10:00,1.003939,1.004763,1.00368,1.004418
2024-03-01 12:15:00,1.00443,1.004598,1.00418,1.004385
2024-03-01 12:20:00,1.004492,1.00469,1.004178,1.004327
2024-03-01 12:25:00,1.004391,1.004589,1.004177,1.004589
2024-03-01 12:30:00,1.004532,1.004825,1.00376,1.004216
2024-03-01 12:35:00,1.004187,1.004607,1.003964,1.004514
2024-03-01 12:40:00,1.004395,1.004569,1.004219,1.004506
2024-03-01 12:45:00,1.004477,1.004641,1.004217,1.004516
2024-03-01 12:50:00,1.00456,1.004883,1.004271,1.004628
2024-03-01 12:55:00,1.004573,1.00494,1.00428,1.00428
2024-03-01 13:00:00,1.004294,1.005084,1.004294,1.005075
2024-03-01 13:05:00,1.005147,1.005825,1.005138,1.005685
2024-03-01 13:10:00,1.005673,1.006859,1.005673,1.006807
2024-03-01 13:15:00,1.006897,1.007289,1.006867,1.007011
2024-03-01 13:20:00,1.00701,1.007624,1.006938,1.007624
2024-03-01 13:25:00,1.007693,1.008021,1.007428,1.008021
2024-03-01 13:30:00,1.007935,1.007947,1.007655,1.007771
2024-03-01 13:35:00,1.007813,1.007833,1.007477,1.007723
2024-03-01 13:40:00,1.007659,1.007827,1.007434,1.007434
2024-03-01 13:45:00,1.007564,1.007564,1.006832,1.006959
2024-03-01 13:50:00,1.006956,1.007162,1.006903,1.007143
2024-03-01 13:55:00,1.007178,1.007448,1.00647,1.00647
2024-03-01 14:00:00,1.00651,1.00651,1.00584,1.006075
2024-03-01 14:05:00,1.006043,1.0063,1.005769,1.005834
2024-03-01 14:10:00,1.005786,1.005786,1.005048,1.005304
2024-03-01 14:15:00,1.005352,1.005519,1.005081,1.005271
2024-03-01 14:20:00,1.005212,1.005426,1.005055,1.005087
2024-03-01 14:25:00,1.005132,1.005841,1.005132,1.005561
2024-03-01 14:30:00,1.005501,1.006025,1.005486,1.005703
2024-03-01 14:35:00,1.005681,1.006046,1.005521,1.006046
2024-03-01 14:40:00,1.005987,1.0062,1.005841,1.006059
2024-03-01 14:45:00,1.006008,1.006008,1.005542,1.005542
2024-03-01 14:50:00,1.005521,1.005592,1.005288,1.005452
2024-03-01 14:55:00,1.005424,1.005511,1.005005,1.005206
2024-03-01 15:00:00,1.005243,1.005456,1.00493,1.005364
2024-03-01 15:05:00,1.005345,1.005822,1.004966,1.005731
2024-03-01 15:10:00,1.005851,1.006216,1.005654,1.006216
2024-03-01 15:15:00,1.006313,1.006505,1.006191,1.006353
2024-03-01 15:20:00,1.006327,1.00685,1.005958,1.006506
2024-03-01 15:25:00,1.00665,1.00667,1.006244,1.006244
2024-03-01 15:30:00,1.006203,1.007158,1.006154,1.007151
2024-03-01 15:35:00,1.007182,1.008041,1.007007,1.007977
2024-03-01 15:40:00,1.007903,1.007954,1.007114,1.007114
2024-03-01 15:45:00,1.007068,1.007594,1.006968,1.007354
2024-03-01 15:50:00,1.00736,1.007978,1.007238,1.007765
2024-03-01 15:55:00,1.007779,1.007959,1.007442,1.007872
2024-03-01 16:00:00,1.007858,1.007903,1.007367,1.007545
2024-03-01 16:05:00,1.007551,1.007617,1.006473,1.006473
2024-03-01 16:10:00,1.006468,1.006534,1.006189,1.006303
2024-03-01 16:15:00,1.006274,1.006586,1.006137,1.006586
2024-03-01 16:20:00,1.006542,1.006827,1.006151,1.006638
2024-03-01 16:25:00,1.006652,1.006681,1.006162,1.006235
2024-03-01 16:30:00,1.006278,1.007119,1.006226,1.007119
2024-03-01 16:35:00,1.007202,1.00758,1.006836,1.006944
2024-03-01 16:40:00,1.006922,1.006966,1.006316,1.00645
2024-03-01 16:45:00,1.006588,1.006628,1.006179,1.00643
2024-03-01 16:50:00,1.006452,1.007377,1.006452,1.007207
2024-03-01 16:55:00,1.007349,1.007591,1.007214,1.007313
2024-03-01 17:00:00,1.007405,1.007752,1.00721,1.007669
2024-03-01 17:05:00,1.007855,1.008175,1.00766,1.007929
2024-03-01 17:10:00,1.007925,1.008127,1.007676,1.007857
2024-03-01 17:15:00,1.007849,1.008188,1.007604,1.007604
2024-03-01 17:20:00,1.00768,1.007905,1.007447,1.007905
2024-03-01 17:25:00,1.007763,1.007811,1.006755,1.006758
2024-03-01 17:30:00,1.006695,1.006716,1.005947,1.005947
2024-03-01 17:35:00,1.005813,1.006008,1.005603,1.005651
2024-03-01 17:40:00,1.005777,1.00584,1.00531,1.005628
2024-03-01 17:45:00,1.005619,1.006255,1.005533,1.006199
2024-03-01 17:50:00,1.006323,1.006431,1.005964,1.006377
2024-03-01 17:55:00,1.006405,1.006686,1.00626,1.006686
2024-03-01 18:00:00,1.006811,1.006962,1.006584,1.006707
2024-03-01 18:05:00,1.006699,1.006829,1.005938,1.006315
2024-03-01 18:10:00,1.006301,1.006525,1.005983,1.006196
2024-03-01 18:15:00,1.006058,1.006437,1.005896,1.006216
2024-03-01 18:20:00,1.006205,1.006455,1.006078,1.006078
2024-03-01 18:25:00,1.006094,1.006262,1.005675,1.005885
2024-03-01 18:30:00,1.005674,1.00621,1.005641,1.005933
2024-03-01 18:35:00,1.005827,1.006573,1.005827,1.006175
2024-03-01 18:40:00,1.006144,1.006584,1.006061,1.006464
2024-03-01 18:45:00,1.006458,1.006471,1.005625,1.005705
2024-03-01 18:50:00,1.005598,1.005598,1.004492,1.004492
2024-03-01 18:55:00,1.004547,1.005092,1.004299,1.005084
2024-03-01 19:00:00,1.005111,1.005162,1.004307,1.004307
2024-03-01 19:05:00,1.004481,1.004937,1.004375,1.004906
2024-03-01 19:10:00,1.004979,1.004979,1.004685,1.004697
2024-03-01 19:15:00,1.004872,1.005069,1.004561,1.00465
2024-03-01 19:20:00,1.004582,1.004582,1.00415,1.0042
2024-03-01 19:25:00,1.0042,1.004564,1.0038,1.0038
2024-03-01 19:30:00,1.003744,1.004207,1.003709,1.004207
2024-03-01 19:35:00,1.00417,1.004312,1.003845,1.004137
2024-03-01 19:40:00,1.00406,1.00406,1.003665,1.003777
2024-03-01 19:45:00,1.00369,1.004004,1.003403,1.003836
2024-03-01 19:50:00,1.003718,1.004311,1.003718,1.00412
2024-03-01 19:55:00,1.004206,1.004339,1.00394,1.004154
2024-03-01 20:00:00,1.004116,1.004355,1.003453,1.003453
2024-03-01 20:05:00,1.003512,1.003637,1.003131,1.003237
2024-03-01 20:10:00,1.003256,1.003311,1.002695,1.003311
2024-03-01 20:15:00,1.003407,1.0042,1.003407,1.003931
2024-03-01 20:20:00,1.003976,1.004378,1.003854,1.004222
2024-03-01 20:25:00,1.004056,1.004387,1.003787,1.004371
2024-03-01 20:30:00,1.004223,1.004781,1.004223,1.004716
2024-03-01 20:35:00,1.004771,1.00521,1.004743,1.005012
2024-03-01 20:40:00,1.005051,1.005051,1.004268,1.004553
2024-03-01 20:45:00,1.00458,1.005376,1.004553,1.005192
2024-03-01 20:50:00,1.005338,1.005682,1.005221,1.005478
2024-03-01 20:55:00,1.005656,1.006432,1.005459,1.006432
2024-03-01 21:00:00,1.00644,1.006807,1.006313,1.006762
2024-03-01 21:05:00,1.006692,1.007003,1.006606,1.007003
2024-03-01 21:10:00,1.007,1.008324,1.007,1.008176
2024-03-01 21:15:00,1.008119,1.008524,1.008063,1.008137
2024-03-01 21:20:00,1.008272,1.009023,1.00819,1.009023
2024-03-01 21:25:00,1.008961,1.008991,1.008338,1.008924
2024-03-01 21:30:00,1.008745,1.010028,1.008745,1.009981
2024-03-01 21:35:00,1.009931,1.01026,1.00989,1.009892
2024-03-01 21:40:00,1.009976,1.010272,1.009604,1.009607
2024-03-01 21:45:00,1.009531,1.009624,1.009365,1.009365
2024-03-01 21:50:00,1.009401,1.009712,1.009092,1.009409
2024-03-01 21:55:00,1.009326,1.009442,1.008834,1.009013
2024-03-01 22:00:00,1.009059,1.009088,1.008449,1.009072
2024-03-01 22:05:00,1.009018,1.009246,1.008786,1.008938
2024-03-01 22:10:00,1.008884,1.009949,1.008884,1.009891
2024-03-01 22:15:00,1.009928,1.010174,1.009816,1.009996
2024-03-01 22:20:00,1.01,1.010478,1.01,1.010406
2024-03-01 22:25:00,1.010371,1.010572,1.010243,1.010414
2024-03-01 22:30:00,1.010449,1.010948,1.010286,1.010286
2024-03-01 22:35:00,1.010353,1.010481,1.009947,1.009947
2024-03-01 22:40:00,1.009747,1.01017,1.009747,1.009988
2024-03-01 22:45:00,1.010129,1.010464,1.009727,1.010185
2024-03-01 22:50:00,1.010156,1.011396,1.010107,1.011396
2024-03-01 22:55:00,1.011243,1.011369,1.010924,1.011369
2024-03-01 23:00:00,1.01138,1.011393,1.010852,1.011121
2024-03-01 23:05:00,1.011092,1.011495,1.011092,1.011469
2024-03-01 23:10:00,1.011487,1.011655,1.011196,1.01127
2024-03-01 23:15:00,1.011387,1.012145,1.011387,1.012036
2024-03-01 23:20:00,1.012051,1.012394,1.011499,1.012393
2024-03-01 23:25:00,1.01231,1.01231,1.011867,1.012084
2024-03-01 23:30:00,1.012019,1.012241,1.011477,1.011477
2024-03-01 23:35:00,1.01151,1.012157,1.011388,1.011961
2024-03-01 23:40:00,1.012187,1.013109,1.012187,1.012671
2024-03-01 23:45:00,1.012726,1.013191,1.012712,1.013191
2024-03-01 23:50:00,1.012987,1.013552,1.012956,1.013065
2024-03-01 23:55:00,1.013101,1.013119,1.012012,1.01216
2024-03-02 00:00:00,1.012184,1.012362,1.012061,1.01219
2024-03-02 00:05:00,1.012041,1.012325,1.011668,1.012252
2024-03-02 00:10:00,1.0123,1.012598,1.012003,1.012483
2024-03-02 00:15:00,1.01254,1.013513,1.012369,1.013447
2024-03-02 00:20:00,1.013405,1.013608,1.01324,1.013344
2024-03-02 00:25:00,1.013292,1.013385,1.012927,1.01316
2024-03-02 00:30:00,1.013126,1.013126,1.012341,1.012341
2024-03-02 00:35:00,1.012366,1.012648,1.01212,1.012175
2024-03-02 00:40:00,1.012267,1.012592,1.012111,1.012289
2024-03-02 00:45:00,1.012294,1.013087,1.012294,1.012958
2024-03-02 00:50:00,1.012867,1.012945,1.012607,1.012768
2024-03-02 00:55:00,1.012782,1.012891,1.012349,1.012682
2024-03-02 01:00:00,1.012655,1.013123,1.01257,1.01257
2024-03-02 01:05:00,1.012543,1.012543,1.011176,1.011191
2024-03-02 01:10:00,1.011071,1.011382,1.010723,1.01077
2024-03-02 01:15:00,1.010779,1.011028,1.010706,1.01098
2024-03-02 01:20:00,1.011024,1.011051,1.010347,1.010442
2024-03-02 01:25:00,1.010523,1.011185,1.010363,1.011185
2024-03-02 01:30:00,1.01116,1.011826,1.011107,1.011619
2024-03-02 01:35:00,1.011632,1.012633,1.011632,1.012559
2024-03-02 01:40:00,1.012328,1.012328,1.011631,1.011719
2024-03-02 01:45:00,1.011618,1.011789,1.010888,1.011142
2024-03-02 01:50:00,1.01122,1.011413,1.011053,1.011062
2024-03-02 01:55:00,1.010987,1.011321,1.010842,1.011277
2024-03-02 02:00:00,1.011183,1.011781,1.011183,1.011628
2024-03-02 02:05:00,1.011661,1.011661,1.0111,1.011301
2024-03-02 02:10:00,1.011221,1.011433,1.010556,1.010556
2024-03-02 02:15:00,1.010428,1.010862,1.010428,1.010813
2024-03-02 02:20:00,1.010814,1.011356,1.010814,1.011286
2024-03-02 02:25:00,1.011423,1.011469,1.011225,1.011459
2024-03-02 02:30:00,1.011517,1.011517,1.010915,1.011214
2024-03-02 02:35:00,1.011189,1.011736,1.01113,1.011551
2024-03-02 02:40:00,1.011523,1.011523,1.01084,1.011349
2024-03-02 02:45:00,1.011411,1.011434,1.011076,1.011239
2024-03-02 02:50:00,1.011228,1.011349,1.010957,1.011095
2024-03-02 02:55:00,1.011167,1.011203,1.010108,1.010147
2024-03-02 03:00:00,1.010124,1.010315,1.009954,1.010123
2024-03-02 03:05:00,1.010179,1.010179,1.009536,1.009603
2024-03-02 03:10:00,1.009608,1.009608,1.008849,1.008849
2024-03-02 03:15:00,1.008802,1.008994,1.008611,1.008828
2024-03-02 03:20:00,1.00884,1.009311,1.00865,1.009208
2024-03-02 03:25:00,1.009192,1.009832,1.009192,1.009581
2024-03-02 03:30:00,1.009545,1.009663,1.009005,1.009005
2024-03-02 03:35:00,1.009052,1.009404,1.008908,1.008908
2024-03-02 03:40:00,1.009193,1.009203,1.008497,1.008832
2024-03-02 03:45:00,1.00878,1.008807,1.008252,1.008351
2024-03-02 03:50:00,1.008408,1.008524,1.008218,1.008325
2024-03-02 03:55:00,1.008272,1.008776,1.008218,1.008709
2024-03-02 04:00:00,1.00872,1.009482,1.00872,1.009482
2024-03-02 04:05:00,1.009464,1.009889,1.009375,1.009433
2024-03-02 04:10:00,1.009437,1.010158,1.009437,1.009581
2024-03-02 04:15:00,1.009485,1.009962,1.009412,1.009796
2024-03-02 04:20:00,1.009852,1.010041,1.008966,1.008966
2024-03-02 04:25:00,1.008934,1.009589,1.008888,1.009589
2024-03-02 04:30:00,1.009595,1.009669,1.008911,1.008929
2024-03-02 04:35:00,1.009021,1.009119,1.008192,1.008228
2024-03-02 04:40:00,1.008272,1.008314,1.008024,1.008218
2024-03-02 04:45:00,1.008247,1.00837,1.007806,1.008358
2024-03-02 04:50:00,1.008341,1.008646,1.00808,1.008401
2024-03-02 04:55:00,1.008282,1.008727,1.008151,1.008725
2024-03-02 05:00:00,1.008644,1.008819,1.008184,1.008424
2024-03-02 05:05:00,1.008424,1.008424,1.007599,1.007599
2024-03-02 05:10:00,1.007622,1.007971,1.007206,1.007348
2024-03-02 05:15:00,1.007409,1.007447,1.006974,1.007124
2024-03-02 05:20:00,1.007074,1.007403,1.006972,1.007104
2024-03-02 05:25:00,1.007097,1.008362,1.007097,1.008345
2024-03-02 05:30:00,1.008415,1.008907,1.008393,1.008589
2024-03-02 05:35:00,1.008511,1.008907,1.00828,1.008354
2024-03-02 05:40:00,1.008213,1.008213,1.007538,1.007597
2024-03-02 05:45:00,1.007468,1.0076,1.007047,1.007271
2024-03-02 05:50:00,1.007237,1.007482,1.007121,1.007433
2024-03-02 05:55:00,1.007357,1.007829,1.007283,1.007673
2024-03-02 06:00:00,1.007714,1.007714,1.006288,1.006486
2024-03-02 06:05:00,1.006468,1.007115,1.006468,1.006751
2024-03-02 06:10:00,1.006718,1.007235,1.006395,1.006871
2024-03-02 06:15:00,1.006864,1.006864,1.006413,1.00661
2024-03-02 06:20:00,1.006589,1.006937,1.006422,1.006909
2024-03-02 06:25:00,1.00671,1.007144,1.006543,1.006578
2024-03-02 06:30:00,1.006684,1.00716,1.006471,1.006595
2024-03-02 06:35:00,1.006582,1.006683,1.006264,1.006458
2024-03-02 06:40:00,1.006376,1.006376,1.005795,1.006092
2024-03-02 06:45:00,1.006016,1.00655,1.005774,1.00655
2024-03-02 06:50:00,1.006529,1.006861,1.006341,1.006806
2024-03-02 06:55:00,1.006768,1.00692,1.006502,1.006717
2024-03-02 07:00:00,1.006752,1.007102,1.006531,1.006807
2024-03-02 07:05:00,1.006848,1.006866,1.006273,1.006513
2024-03-02 07:10:00,1.006513,1.00692,1.006303,1.006717
2024-03-02 07:15:00,1.006688,1.006867,1.006297,1.006385
2024-03-02 07:20:00,1.006434,1.006434,1.005596,1.005596
2024-03-02 07:25:00,1.005599,1.005775,1.005027,1.00569
2024-03-02 07:30:00,1.005554,1.0059,1.005448,1.005551
2024-03-02 07:35:00,1.005558,1.005558,1.00513,1.005318
2024-03-02 07:40:00,1.005222,1.005587,1.004981,1.005225
2024-03-02 07:45:00,1.005274,1.005568,1.004956,1.005247
2024-03-02 07:50:00,1.005287,1.005521,1.00495,1.005235
2024-03-02 07:55:00,1.005265,1.005524,1.004937,1.005015
2024-03-02 08:00:00,1.005065,1.005269,1.004808,1.005152
2024-03-02 08:05:00,1.005156,1.005301,1.004702,1.004863
2024-03-02 08:10:00,1.00475,1.00486,1.003999,1.004414
2024-03-02 08:15:00,1.004281,1.004297,1.003887,1.004165
2024-03-02 08:20:00,1.004082,1.004456,1.003947,1.004379
2024-03-02 08:25:00,1.004268,1.004504,1.003761,1.003761
2024-03-02 08:30:00,1.003822,1.004707,1.003822,1.004489
2024-03-02 08:35:00,1.004564,1.004917,1.004367,1.0048
2024-03-02 08:40:00,1.004818,1.005033,1.004689,1.004964
2024-03-02 08:45:00,1.004855,1.005675,1.00479,1.005606
2024-03-02 08:50:00,1.00567,1.005818,1.004783,1.005173
2024-03-02 08:55:00,1.00515,1.005826,1.004973,1.005826
2024-03-02 09:00:00,1.005801,1.006493,1.005756,1.006104
2024-03-02 09:05:00,1.006103,1.006546,1.006025,1.006451
2024-03-02 09:10:00,1.006429,1.006574,1.006253,1.006529
2024-03-02 09:15:00,1.006423,1.006843,1.00626,1.006418
2024-03-02 09:20:00,1.006438,1.006438,1.005651,1.005651
2024-03-02 09:25:00,1.005748,1.006257,1.005642,1.00606
2024-03-02 09:30:00,1.006031,1.006031,1.00483,1.004884
2024-03-02 09:35:00,1.004994,1.005453,1.004994,1.005053
2024-03-02 09:40:00,1.005187,1.005716,1.004791,1.005441
2024-03-02 09:45:00,1.005499,1.005855,1.005499,1.005623
2024-03-02 09:50:00,1.005626,1.005646,1.004981,1.00501
2024-03-02 09:55:00,1.005043,1.005508,1.00492,1.005278
2024-03-02 10:00:00,1.005223,1.005868,1.005118,1.005775
2024-03-02 10:05:00,1.005591,1.005839,1.005047,1.005441
2024-03-02 10:10:00,1.005461,1.005461,1.004877,1.004944
2024-03-02 10:15:00,1.005064,1.005115,1.004512,1.004944
2024-03-02 10:20:00,1.004971,1.005168,1.004797,1.005112
2024-03-02 10:25:00,1.005158,1.005258,1.004173,1.004173
2024-03-02 10:30:00,1.004192,1.004425,1.004097,1.004168
2024-03-02 10:35:00,1.004249,1.004249,1.003831,1.003981
2024-03-02 10:40:00,1.004167,1.004167,1.003903,1.003909
2024-03-02 10:45:00,1.003945,1.004406,1.00383,1.003832
2024-03-02 10:50:00,1.003967,1.004408,1.003967,1.004186
2024-03-02 10:55:00,1.004272,1.004369,1.003886,1.004189
2024-03-02 11:00:00,1.00421,1.004373,1.00384,1.004055
2024-03-02 11:05:00,1.004068,1.004723,1.003983,1.004627
2024-03-02 11:10:00,1.004666,1.005005,1.004336,1.005005
